place_id,place_namt,keyword,address,person,otherworkspace,cospace,government,habitat,education,religious,health,hotel,factory,other,classification
2bdb9f91-c41d-4d2b-b692-ba3474ae76e6,บ้านหนองหงส์,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2bdbc58d-d130-4be4-97b1-6a55c4de7c81,ม.5,address,23,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2be206a3-2b1d-4ba6-a003-4cba45b78cde,บ้านดอยช้าง,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2bf77b8f-2898-499c-af05-cb0ed8e30fa4,วัดบ้านโพนดู่ ม.3,religious,0,0,0,3,0,0,0,2,0,0,0,1,ศาสนสถาน
2c03e8bd-f38d-4a97-bb6c-fd69d2e94c3e,โรงเเรมไพบูลย์,hotel,0,0,0,0,0,0,0,0,0,10,0,0,โรงแรม/รีสอร์ท
2c0b47a3-77e7-4570-8662-a8c6a8f4394f,ชุมชนโรงโป๊ะ,habitat,77,2,0,0,0,0,0,0,0,0,0,2,หมู่บ้าน/ชุมชน
2c0eb651-8f9b-4180-8280-5c553154974f,ศูนย์​ควบคุมโรคติดต่อนำโดยแมลงที่6.5,health,0,0,3,3,0,0,0,0,1,0,0,0,สาธารณสุข
2c1ccb80-d4ee-61f1-3ca7-a697c82ef1cd,โรงพยาบาลหนองพอก,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2c20a38c-646f-4b2d-9f17-267a1651920b,บ้านพัก จนท. สสจ.,habitat,0,0,0,0,0,9,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c2a9cdc-5d14-4e63-ac59-099482a9166a,โรงเรียนบ้านหนองบัวโคก,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
2c2ee59a-8199-4dcb-8984-5ad18e221bb1,ม.10 ต.ห้วยขวาง,address,128,4,0,1,0,0,0,0,0,0,0,5,หมู่บ้าน/ชุมชน
2c311da3-ca19-409d-9eef-176d079cfe91,วัดยาง,religious,0,0,0,0,0,0,1,5,0,0,0,0,ศาสนสถาน
2c31c48f-021f-4e2d-8ecf-86dd3ae78fd2,บ้านนาป่งคอง ม.6,habitat,10,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c3d5345-4f2d-441a-b5c4-95719f4d4e32,บ้านสีกายใต้ ม.2,habitat,45,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c539c1a-9261-4449-9d02-506a6d360d0f,บ้านหนองหิน หมู่4,habitat,12,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c5dbb7d-f17a-4af0-9ed0-177fc6c6babf,โรงเรียนโกมลวิทยาคาร,education,0,0,0,0,0,0,1,2,0,0,0,3,สถานศึกษา
2c5e1ac5-46fb-46d6-a324-2279ea8b7b2d,หมู่ที่6บ้านคลอง11,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c5ff99b-2fe4-4949-92dd-08f738ca867c,ชุมชนท่ามะปรางค์,habitat,41,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c6006db-aa86-44f2-b461-3499be845b29,ชุมชน13บ้านวังยาง,habitat,27,2,0,0,0,0,0,0,0,0,0,4,หมู่บ้าน/ชุมชน
2c7b0d22-14bf-b3f8-b101-e38efa84ff69,ชุมชนคลองหนึ่ง,habitat,21,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2c965aa1-0447-497f-b4b0-dbfcd6a44b95,ม.5 ต. แม่หล่าย อ.เมือง จ.แพร่,address,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2ca48f7d-f6a6-46d2-a94e-57adee6da8c3,บ้านเขวาใต้,habitat,53,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2ca52eea-61ae-43b9-aec1-643ffe302bf2,วัดใหญ่ในคลองบางปลากด,religious,0,0,1,3,0,0,0,1,0,0,0,1,ศาสนสถาน
2ca8154d-c0da-804c-8d6c-5a94960a05fc,โรงพยาบาลค่ายวีรวัฒน์โยธิน,health,0,0,0,0,0,0,0,0,1,0,0,0,สาธารณสุข
2cabc1b5-9866-4d7d-936f-a7973afccd10,โรงเรียนบ้านป่าคลอก,education,0,0,0,2,0,0,3,0,0,0,0,1,สถานศึกษา
2cb0e282-b66f-4446-aceb-50d3ac607099,วัดอัมพวัน,religious,0,0,0,0,0,0,0,1,0,0,0,0,ศาสนสถาน
2cb1656d-985f-48a3-bd51-fbc17b0c4de2,โรงเรียนอนุบาลเขวาสินรินทร์ (เด็กเล็ก),education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
2cb57f70-be27-321c-65aa-3745ba8e30a9,โรงพยาบาลกาบเชิง,health,0,0,0,3,0,0,0,0,10,0,0,0,สาธารณสุข
2cbbf51e-bcba-449f-8bca-395f53eb1902,วัดป่าเสม็ด,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2cca6443-15a0-4f67-9c77-76ce54fbe2f9,บ้านกำแพงเพชร ม.5,habitat,53,1,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2ccbfa5c-8c5a-4f1f-9137-cef537f311b8,ม.11 ตำบลบึงบัว,address,37,2,0,0,0,0,0,0,0,0,0,1,หมู่บ้าน/ชุมชน
2cd0e15a-e166-402b-bb38-c1ecd9c5a481,บ้านหนองแวง ม.1,habitat,25,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2cd5e523-6429-8113-7bcd-4f8348191f3c,รพ.สต.บ้านป่าข่าง,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2cd83ea4-6fc9-4e8b-933d-13cd24c80090,รพ.สต.วิหารแดง,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2cef9b7d-d27a-4424-b28d-e21b5e2d0f52,วัดหนองจาน,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2cf24b0e-0b3e-4c76-9da7-349caca98fe2,บ้านหินลาด หมู่ที่ 8,habitat,5,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2cf42763-86f9-42cb-9902-20c6bc69f11c,โรงเรียนบ้านแสลงคง,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
2cfc5346-7e81-44e6-bc3a-c62ae8d3b8a6,ชุมชนเหมืองแดง,habitat,35,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d0e853f-a153-4608-b1f8-20e899ef4804,ม.10 บ้านกลางเด่น ต.เด่นชัย,address,32,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d180f1d-9c7f-4a42-92bb-5506a4b3e84f,ม.3ดู่พงษ์ อ.สันติสุข จ.น่าน,address,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d204209-5104-4d5c-5e8a-cbde8eedb5e1,โรงพยาบาลหนองหิน,health,0,0,0,0,0,0,0,0,1,0,0,0,สาธารณสุข
2d23a4de-a05c-46c5-b3e2-ccefb4355a61,บ้านทุ่งแก ม.2,habitat,10,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d290c86-5293-489b-930a-b64d32ca78ea,ศูนย์พัฒนาเด็กเล็กตำบลหนองกราด,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
2d2ab6ea-4096-4293-b5c5-186f3c9bea8e,ศูนย์พัฒนาเด็กเล็กร่มเกล้าสหมิตร,education,0,0,0,1,0,0,1,0,0,0,0,0,สถานศึกษา
2d2ce0be-f850-4440-8f93-9558548e5ea1,วัดโพนทองราษฎประดิษฐ,religious,0,0,0,0,0,0,0,1,0,0,0,0,ศาสนสถาน
2d31412d-44e6-e298-214b-8d02c7dbbf51,โรงพยาบาลสามโก้,health,0,0,0,0,0,0,0,0,1,0,0,1,สาธารณสุข
2d35ece1-46e6-475e-9947-f3498b6619fa,บ้านหนองบัว,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d393327-ec7a-4cce-a852-e28f9dd9381e,ม.3 บ้านวาน้อย,address,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d4113ca-e116-6eb6-d6a7-ef88bdb25cf7,รพ.สต.บ้านโป่ง,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2d4bdc0f-a7b0-4fcc-ac47-56a7996119ed,บ้าน,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d4d7b45-175a-4d43-a6fb-abd12e5c4fcc,โรงเรียนหนองคูขอนแก่น,education,0,0,0,0,0,0,10,0,0,0,0,0,สถานศึกษา
2d56b0b6-aae6-4070-b664-025f6b597bee,กระแซง,other,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2d5c41c4-8f42-4a00-88c2-8ed51092dcaf,ม 10 ต.พรหมพิราม,other,4,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d68fb10-ae2c-4705-981e-e6414b8121ba,ชุมชนโครงการ3บางปูวิลล่า,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d77b01a-be4f-4d50-81ed-e5f708a7e262,บ้าน,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2d79f3af-48c3-4213-8a10-eae151513401,วัดบ้านพร้าว,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2d7b537a-62d6-4ea5-93c8-16085919f5e7,โรงเรียนบ้านทุ่งปรือ,education,0,0,0,0,0,0,10,0,0,0,0,0,สถานศึกษา
2d82ea49-2b6b-4bb6-99f4-550c7f52c8ad,โรงงานน้ำดื่มไลฟ์วอเตอร์,factory,0,0,0,0,0,0,0,0,0,0,10,0,โรงงาน/สถานที่ทำงาน
2d844c0a-19e4-4661-81ee-87ec5e632dc9,โรงเรียนหัวดงราชพรหมาภรณ์,education,0,0,0,1,0,0,1,0,0,0,0,0,สถานศึกษา
2d9388b3-44e9-4115-80cb-3dcdbd082a2c,ชุมชนอาคารพาณิชย์โซน2,habitat,82,6,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2da2cefe-b37d-459e-8867-fd63cb5dc0ec,บ้านวลีพร ตั้งฐานวรวิทย์,habitat,3,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2daf1422-e6f1-4b5e-8697-705cfe28fa43,บ้านเลขทีา9,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2db3e128-cc70-477b-8fbc-a77e8e44b268,บ้านโนนสมบูรณ์ ม.3,habitat,40,5,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2dd8f5a1-ea2f-42eb-a344-91fe077a4fe0,บ้านดงหนองไผ่ ม.16,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2de2cf84-e401-492c-b0fc-1213ed2d9e2c,หมู่4 ต.บางแพ,habitat,101,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2de49233-0486-45f8-82b1-412d1a70033f,บ้านเจดีย์15.,habitat,30,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2dfb1ca3-cb4f-46e6-b4c5-fa2b81668868,4,address,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e04bfa0-8202-4e1d-96cc-9102d4804dd5,บ้านเนินเวียง ม.5,habitat,34,3,0,0,0,1,0,0,0,0,0,2,หมู่บ้าน/ชุมชน
2e0f72db-f77c-4fd5-b8af-f2bfe1be17aa,บ้านหนองแหน,habitat,89,0,0,0,0,1,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e121365-005d-4a43-bfec-05ce4dd3617c,วัดบ้านด่าน1,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2e13dba5-8603-46e4-adac-995da6786059,บ้านหนองคัน,habitat,43,2,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e17502c-be7f-407f-a6ab-5b931853e65b,เเพทย์เเผนไทย,health,0,0,0,0,0,0,0,0,1,0,0,0,สาธารณสุข
2e19c30d-c034-4cc6-9a97-c1ee3ff09170,บ้านบางริ้น,habitat,51,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e26c86f-b196-4017-b4d7-a3aaf09ffccf,วัดป่าสวนวาง,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2e30864a-d702-4794-85e3-ad1a3f7ced01,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแสลบ,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2e4d8ee9-2614-4512-b6e0-9a355cb103e8,เทศบาลเมืองศรีสะเกษ,otherworkspace,81,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e4f34ba-336c-401f-bd7e-3f8f167018d8,โรงเรียนสตรีภูเก็ต,education,0,0,1,5,0,0,1,1,0,0,0,10,สถานศึกษา
2e68dc0b-cd24-4d15-89ec-294b3b3cc10c,โรงเรียนบ้านกระทุ่มเครือ,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
2e70ea7e-574a-4c4e-aed7-9cede6c3ca9a,บ้านยางใหญ่ม.5,habitat,9,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e74a29a-1609-b68c-5e2c-390b67431039,โรงพยาบาลนากลาง,health,0,0,0,1,0,0,0,0,1,0,0,1,สาธารณสุข
2e77625c-838b-4651-a294-47f07f80d22c,หมู่ที่2 บ้านวังหลุม,habitat,39,1,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e7d3061-15da-4cb2-8ef0-b4526f50414e,บ้านวังใหม่,habitat,39,1,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e85b44e-e88f-5717-6369-459b3be8e4c7,รพ.สต.บ้านดงหลวง,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2e9b5074-857f-4600-a6cb-9f1fa455621d,บ้านโคกต่ำสามัคคี,habitat,13,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2e9e3a9c-47b1-4f5e-b90d-72ad3aa662f8,โรงเรียนอนุบาลวังโป่ง,education,0,1,0,2,0,0,1,0,0,0,0,5,สถานศึกษา
2ea87f68-879e-45b9-a3e6-afdef9dc02d3,หมู่ 2,habitat,54,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2eaf7fc3-6b20-85db-5930-3e2fbc046c39,รพ.สต.บ้านบะหว้า ตำบลบะหว้า,health,0,0,0,0,0,0,0,0,1,0,0,0,สาธารณสุข
2ed0ad2a-b50b-487f-9840-c237f52f5e2c,บ้านพักโรงพยาบาลสวรรค์ประชารักษ์,habitat,2,0,0,0,0,0,0,0,0,0,0,2,หมู่บ้าน/ชุมชน
2edccce1-8bb7-4d07-ba34-80ddd3814045,วัดอัมพวัน,religious,0,0,0,1,0,0,0,1,0,0,0,0,ศาสนสถาน
2ede5660-20ac-4e8a-acb0-9fa0f571b439,ชุมชนจิกคันช้อน ม.3,habitat,31,3,0,0,0,0,0,0,0,0,0,6,หมู่บ้าน/ชุมชน
2ef32c87-bc29-4f0c-8021-24086c067a3e,หมู่ที่9,habitat,36,1,1,0,0,0,0,0,0,0,0,2,หมู่บ้าน/ชุมชน
2ef4fac0-f3f8-4e61-8cd7-ffc53315ee33,หนองปากดง,other,0,0,0,0,0,0,10,0,0,0,0,0,สถานศึกษา
2f087c85-d64e-4b89-ad8f-0170b685cd10,บ้านสุขเกษม ม.12,habitat,21,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f0f58d7-9009-4029-841e-cdeb3e3a4c24,เคหะชุมชนร่มเกล้า โซนหลังคาแดง,habitat,2,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f1909e4-9caf-4bbc-aa96-777f702ba5c7,โรงพยาบาลภูเพียง,health,0,0,2,0,0,0,0,0,1,0,0,2,สาธารณสุข
2f22e4a3-6d97-4bf9-b31a-aca0a2b36ab4,วัดวังกระโดนใหญ่,religious,0,0,0,0,0,0,0,1,0,0,0,0,ศาสนสถาน
2f28b339-0110-49b7-bb89-583e14e77540,โรงงานวิบูลย์วัฒนอุตสาหกรรมจำกัด,factory,0,0,0,4,0,0,0,0,0,0,1,0,โรงงาน/สถานที่ทำงาน
2f35019a-1527-49c5-9a2a-3fbb2a83ea58,มาบชลูดชากกลาง,other,33,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f358b0a-65bf-4dd0-b513-b8befe5379cb,บ้านโนนเดื่อ ม.10,habitat,39,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f363820-da3a-4e08-b005-38cd5cca5d35,วัดรัชดาภิเษก,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2f4e9778-1003-494b-a33f-e23471e25da5,บ้านใหม่แสงแก้ว ม.11,habitat,15,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f4f9eca-5f4c-4029-b518-e746a0550cda,ม.2 ชุมชนบ้านคลองหิน,address,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f4fedb6-7fda-408d-86d6-a877c34c1a5a,วัดศรีชมพู ม.3,religious,0,0,0,4,0,0,1,1,0,0,0,3,ศาสนสถาน
2f52ea55-78ad-4b1a-a578-67f1f0092f82,ชุมชนสามแยก,habitat,10,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f648a12-3159-4bd3-9e0e-09cec8c4bbc9,ศูนย์ควบคุมโรคติดต่อนำโดยแมลงที่ 12.2 จ.สงขลา,health,0,0,0,0,0,0,0,0,2,0,0,0,สาธารณสุข
2f6bc9c8-50f3-46d8-815a-2a0dae82b90e,หมู่ที่. 1 บ้านกล้วย ต.บ้านกล้วย อ.เมือง จ.สุโขทัย,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f7b2d9c-275e-6cff-7e14-a22b4b75da65,โรงพยาบาลตราด,health,0,2,4,2,0,5,0,0,21,0,1,6,สาธารณสุข
2f7c3173-16d7-406f-928b-eab966efc017,ชุมชนตลาดชะอำ,habitat,88,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f850fac-868f-47b4-9145-130a6bde618e,บ้านเขียบ ม.3,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2f899fb8-0b81-4109-819a-12edea356071,โรงเรียนวัดศรัธาภิรม,education,0,0,0,0,0,0,1,0,0,0,0,1,สถานศึกษา
2fa7f7a9-750d-4fa0-a240-6edfc06d881a,บ้านกองนาง ม.2,habitat,46,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2fb411d5-cc05-4237-9b7e-0d55fe8e3c31,บ้านนาดอกไม้ม11,habitat,39,2,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2fb98523-231b-43c7-b02f-5010cec46235,ชุมชนคลองตาเพชร,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2fc357ef-ca10-4271-a3a2-63e10a89ae3b,บ้านโนนสมบูรณ์ ม.5,habitat,46,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2fd0cb92-ad43-49b3-9b4a-d264c0667399,วัดโปร่งมีชัย,religious,0,0,0,0,0,0,0,10,0,0,0,0,ศาสนสถาน
2fdbc83f-84a4-42db-a5f0-b6f2b73665f0,บ้านดงน้อย ม.9 ต.ดงมะไฟ,habitat,20,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2fdfe75b-5835-4850-93f6-394daa809294,ศูนย์พัฒนาเด็กเล็กบ้านโชค,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
2fe03726-394b-4416-8e17-59971a312559,บ้านโคกกระแช หมู่ที่8,habitat,5,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
2fedb95c-df11-8a0e-6e0b-7364893f2efb,รพ.สต.ตำบลห้วยใหญ่,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
2ff31199-2ed3-8421-3a40-49c7db29aa4c,โรงพยาบาลภูหลวง,health,0,0,0,0,0,0,0,0,2,0,0,0,สาธารณสุข
2fff0254-4dfd-4e1c-9f19-6bbd7cefcaf8,วัดป่าสงบจิต บ้านบึงสำราญ,religious,0,0,0,0,0,0,0,1,0,0,0,1,ศาสนสถาน
2fff13c4-f57b-bfe5-9e8d-723dd832d96e,ศูนย์บริการสาธารณสุข 45 ร่มเกล้า ลาดกระบัง,health,0,0,0,1,0,0,0,1,1,0,0,1,สาธารณสุข
2fff39ff-5629-45a5-b4fb-f563ebfd1959,บริษัทสามร้อยยอด จำกัด,otherworkspace,0,0,0,0,0,0,0,0,0,0,10,0,โรงงาน/สถานที่ทำงาน
300bb94c-7ca1-1634-bb93-10212d355edf,ชุมชนเคหะชุมชนร่มเกล้า โซน 4,habitat,156,0,0,1,0,0,0,0,0,0,0,1,หมู่บ้าน/ชุมชน
301c495f-d48c-9d6c-8d89-cc2b96ec7e71,ชุมชนสมชายพัฒนาคอนโด,habitat,50,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30260c58-bdf8-4dc8-b7f6-6744d13c0fc5,บ้านบกพ้าว ม.6,habitat,2,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
3039b8ae-1378-481c-a46a-caed3de80fd3,บ้านมะเห็บ,habitat,15,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
303c2ee3-fbb8-4d75-a598-a9ca4d504c5a,ม.1 บ้านขุมเงิน,address,99,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
303eef43-1d85-4723-afad-15039a6a77c5,รพสต,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
30431e10-6b6b-4411-a76b-9bfeb0a4921f,บ้านโคกสะอาด  ม.1,habitat,20,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30437d66-a32a-0cef-d867-b8d66758530f,รพ.สต.ตำบลตรอกนอง,health,0,0,1,0,0,0,0,0,10,0,0,0,สาธารณสุข
304777f6-f779-4643-a20b-1bfb3c8a4592,ชุมชนสีล้ง ม.12,habitat,29,3,0,0,0,4,0,0,0,0,0,4,หมู่บ้าน/ชุมชน
3061fafa-ecce-4ff6-b747-8648dbb12a74,รพ.สต.วัดสุวรรณ,health,0,0,1,0,0,0,1,0,11,0,0,0,สาธารณสุข
3068bdfc-4978-48ca-bfbe-449cba6f0f4a,บ้านพักเจ้าหน้าที่รพ.สต,habitat,0,0,0,0,0,1,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30690d70-ab30-47cd-b048-809f920e8989,บ้านหนองสามไกร ม. 5,habitat,7,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
3073fcc5-6909-4fa6-a45d-21c560cb86fe,บ.นาดี ม.4,habitat,39,4,0,0,0,0,0,0,0,0,0,2,หมู่บ้าน/ชุมชน
307c7aa7-bc2c-4317-ae4c-af5c492cacd3,ชุมชนพันทาใหญ่,habitat,1,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
307f750c-a411-43a2-93b2-71b2b51e69a7,วัดหนองแขม,religious,0,0,0,0,0,0,0,1,0,0,0,0,ศาสนสถาน
3086c9d8-416f-4e6f-9ef4-337296c10474,ชุมชนบือติงหะยีแม,habitat,86,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30879ff3-448f-4fba-a6b9-e7ef8b96b79e,บ้านศรีโสภณ ม.2,habitat,45,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
308a0950-702d-4875-b0b4-9b78a6d317a4,บ้านนาขาม ม.4,habitat,40,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
308a184d-cc34-483b-991c-d6babd509280,หลังวัดสามัคคี,religious,35,0,0,1,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
308bfc75-bcc0-4c6d-bf3e-f50f5530f618,วัดหลวงแพ่ง,religious,0,0,0,0,0,0,0,4,0,0,0,0,ศาสนสถาน
3099bda4-ac57-4e05-812b-fce452de84a2,วัดสุวรรณุทการาม,religious,0,0,0,0,0,0,0,1,0,0,0,0,ศาสนสถาน
30a7ae0d-a744-e1f4-ed93-9785d6dad9a9,โรงพยาบาลหนองกี่,health,0,0,0,0,0,0,0,0,1,0,0,0,สาธารณสุข
30aae845-510a-4d87-af50-b1dbde1615eb,บ้านหนองแต้,habitat,12,0,0,1,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30ab52e3-cce7-4f09-9ab4-c4eadb24e0f0,โรงงานอำไพการเกษตร,factory,0,0,0,0,0,0,0,0,0,0,10,0,โรงงาน/สถานที่ทำงาน
30af4eff-73f3-deae-90d6-f2b20457b98e,รพ.สต.บ้านโนนน้อย,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
30be3544-be4e-4a12-ac3d-78f264b7cd45,บ้านโนนภูทอง,habitat,58,2,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30bfef6c-77ff-892c-4079-2d9f8a98be73,รพ.สต.บ้านโนนภิบาล,health,0,0,0,0,0,0,0,0,10,0,0,0,สาธารณสุข
30cbbc8b-5357-4569-9047-46387c44c7d2,โรงเรียนบ้านโสกนาดี.,education,0,0,0,0,0,0,10,0,0,0,0,0,สถานศึกษา
30dc0c13-063e-46aa-900c-e8204b22acdb,หมู่บ้านศิรินทรา แขวงคลองสามประเวศ เขตลาดกระบัง,habitat,18,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
30dcca02-14a2-3c72-0020-bc72a3215670,รพ.สต.บ้านขิงแคง,health,0,0,0,0,0,0,0,0,1,0,0,0,สาธารณสุข
30fd39bf-1de0-4cce-81c6-96d86fceb4d2,โรงเรียนบ้านหนองเสือ,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
31001d17-2823-4aee-9a00-e02483250dd4,หมู่ 11 บ้านหัวดงเหนือ,habitat,38,0,0,0,0,1,0,0,0,0,0,1,หมู่บ้าน/ชุมชน
3100f14e-118a-496f-b044-f5b4005e0291,ศูนย์เด็กห้วยทราย,education,0,0,0,0,0,0,10,0,0,0,0,0,สถานศึกษา
31133493-5573-449f-84d8-1507fddb1a51,บ้านหนองกลางดง ม.9,habitat,113,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
3129bb63-84ee-4db7-8c72-bbc00e42165d,ม.6 บ้านโนนสำราญ,address,45,0,0,0,0,0,0,0,0,0,0,0,หมู่บ้าน/ชุมชน
313d6bd9-0e28-4056-96c6-89a6d0926815,โรงเรียนบ้านวังสะพุง,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
3142a041-554a-4586-82a4-5f16d8282999,โรงเรียนบ้านเกาะนาน้อย,education,0,0,0,0,0,0,1,0,0,0,0,0,สถานศึกษา
